# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955748.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955748.sam
ECs_4247	NC_002695.2	4248187	4248906	-	720	7832
ECs_4248	NC_002695.2	4249134	4249610	+	477	1140
ECs_4249	NC_002695.2	4249707	4252028	+	2322	12450
ECs_4250	NC_002695.2	4252466	4252693	+	228	362
ECs_4251	NC_002695.2	4252710	4255031	+	2322	1681
ECs_4252	NC_002695.2	4255031	4255267	+	237	153
ECs_4253	NC_002695.2	4255470	4256348	+	879	583
ECs_4254	NC_002695.2	4256375	4257145	-	771	1067
ECs_4255	NC_002695.2	4257183	4257866	+	684	1694
ECs_4256	NC_002695.2	4257925	4258500	+	576	12814
ECs_4257	NC_002695.2	4258861	4260177	+	1317	742
ECs_4258	NC_002695.2	4260222	4262306	-	2085	2281
ECs_4259	NC_002695.2	4262316	4264709	-	2394	4542
ECs_4260	NC_002695.2	4265321	4268026	+	2706	19286
ECs_4261	NC_002695.2	4268093	4268371	+	279	868
ECs_4262	NC_002695.2	4268362	4268847	+	486	564
ECs_4263	NC_002695.2	4268897	4269925	-	1029	299
ECs_4264	NC_002695.2	4269929	4271155	-	1227	294
ECs_4265	NC_002695.2	4271343	4272941	+	1599	672
ECs_4266	NC_002695.2	4272923	4273681	-	759	3256
ECs_4267	NC_002695.2	4273698	4274528	-	831	6245
ECs_4268	NC_002695.2	4274573	4274899	-	327	5000
ECs_4269	NC_002695.2	4275089	4276594	+	1506	130059
ECs_4270	NC_002695.2	4276809	4277411	-	603	1370
ECs_4271	NC_002695.2	4277411	4278403	-	993	153
ECs_4272	NC_002695.2	4278429	4279937	-	1509	480
ECs_4273	NC_002695.2	4280062	4282509	-	2448	36461
ECs_4274	NC_002695.2	4282528	4283961	-	1434	21394
ECs_4275	NC_002695.2	4283961	4285256	-	1296	16595
ECs_4276	NC_002695.2	4285274	4287247	-	1974	9931
ECs_4277	NC_002695.2	4287244	4289430	-	2187	17557
ECs_4278	NC_002695.2	4289703	4290806	-	1104	8901
ECs_4279	NC_002695.2	4290998	4291591	+	594	1795
ECs_4280	NC_002695.2	4291637	4292932	-	1296	2718
ECs_4285	NC_002695.2	4295103	4296443	-	1341	596
ECs_4286	NC_002695.2	4296447	4296974	-	528	668
ECs_4287	NC_002695.2	4297113	4298108	-	996	4375
ECs_4288	NC_002695.2	4298332	4299027	-	696	8378
ECs_4289	NC_002695.2	4299150	4300187	-	1038	5667
ECs_4290	NC_002695.2	4300521	4301009	+	489	371
ECs_4291	NC_002695.2	4301220	4302131	+	912	16
ECs_4293	NC_002695.2	4302865	4304610	-	1746	16647
ECs_4294	NC_002695.2	4304730	4305170	+	441	3762
ECs_4295	NC_002695.2	4305157	4305900	-	744	1705
ECs_4296	NC_002695.2	4305897	4306967	-	1071	1167
ECs_4297	NC_002695.2	4306969	4307814	-	846	1136
ECs_4298	NC_002695.2	4307811	4308698	-	888	1481
ECs_4299	NC_002695.2	4308796	4310112	-	1317	10406
ECs_4300	NC_002695.2	4310472	4311218	-	747	839
ECs_4301	NC_002695.2	4311337	4312050	-	714	1684
ECs_4302	NC_002695.2	4312052	4312819	-	768	2663
ECs_4303	NC_002695.2	4312816	4314093	-	1278	4374
ECs_4304	NC_002695.2	4314090	4315016	-	927	3236
ECs_4305	NC_002695.2	4315064	4316173	-	1110	7002
ECs_4306	NC_002695.2	4316597	4316980	+	384	606
ECs_4307	NC_002695.2	4316977	4317504	-	528	1149
ECs_4308	NC_002695.2	4317511	4317777	-	267	1069
ECs_4309	NC_002695.2	4317927	4319030	-	1104	13652
ECs_4310	NC_002695.2	4319301	4320155	-	855	36638
ECs_4311	NC_002695.2	4320400	4321458	-	1059	2768
ECs_4312	NC_002695.2	4321451	4322119	-	669	1630
ECs_4313	NC_002695.2	4322122	4323618	-	1497	4492
ECs_4314	NC_002695.2	4323768	4324364	+	597	1845
ECs_4315	NC_002695.2	4324354	4324623	+	270	510
ECs_4316	NC_002695.2	4324626	4324985	-	360	867
ECs_4317	NC_002695.2	4325126	4325752	+	627	10232
ECs_4318	NC_002695.2	4325826	4328024	+	2199	16688
ECs_4319	NC_002695.2	4328126	4328371	-	246	2632
ECs_4320	NC_002695.2	4328592	4329257	+	666	4851
ECs_4321	NC_002695.2	4329330	4329887	+	558	14973
ECs_4322	NC_002695.2	4329891	4331141	-	1251	1655
ECs_4323	NC_002695.2	4331240	4332289	+	1050	601
ECs_4324	NC_002695.2	4332681	4333058	+	378	1121
ECs_4325	NC_002695.2	4333127	4334185	+	1059	4037
ECs_4326	NC_002695.2	4334226	4334948	+	723	2313
ECs_4327	NC_002695.2	4334945	4335766	+	822	2487
ECs_4328	NC_002695.2	4335741	4335998	+	258	793
ECs_4329	NC_002695.2	4336010	4336261	+	252	1017
ECs_4330	NC_002695.2	4336266	4336847	+	582	658
ECs_4331	NC_002695.2	4336844	4338205	+	1362	1946
ECs_4332	NC_002695.2	4338192	4338545	+	354	277
ECs_4333	NC_002695.2	4338536	4340212	+	1677	1262
ECs_4334	NC_002695.2	4340216	4340638	+	423	513
ECs_4335	NC_002695.2	4340635	4341240	+	606	453
ECs_4336	NC_002695.2	4341209	4343527	+	2319	1248
ECs_4337	NC_002695.2	4343524	4344108	+	585	465
ECs_4338	NC_002695.2	4344110	4345279	+	1170	502
ECs_4339	NC_002695.2	4345276	4345740	+	465	337
ECs_4340	NC_002695.2	4345740	4346471	+	732	822
ECs_4341	NC_002695.2	4346468	4347697	+	1230	3689
ECs_4342	NC_002695.2	4347699	4348286	+	588	3070
ECs_4343	NC_002695.2	4348397	4349971	+	1575	1951
ECs_4344	NC_002695.2	4349971	4350915	+	945	85
ECs_4345	NC_002695.2	4350912	4351745	+	834	104
ECs_4346	NC_002695.2	4351745	4352509	+	765	203
ECs_4347	NC_002695.2	4352506	4353312	+	807	649
ECs_4348	NC_002695.2	4353318	4353719	+	402	1194
ECs_4349	NC_002695.2	4353918	4354664	+	747	459
ECs_4350	NC_002695.2	4354689	4355162	+	474	268
ECs_4351	NC_002695.2	4355159	4355440	+	282	293
ECs_4352	NC_002695.2	4355517	4356875	+	1359	501
ECs_4353	NC_002695.2	4356868	4358376	+	1509	282
ECs_4354	NC_002695.2	4358366	4358635	+	270	61
ECs_4355	NC_002695.2	4358667	4359527	+	861	396
ECs_4356	NC_002695.2	4359577	4359936	-	360	1051
ECs_4357	NC_002695.2	4359933	4360208	-	276	1017
ECs_4358	NC_002695.2	4360281	4361405	-	1125	865
ECs_4359	NC_002695.2	4361405	4364140	-	2736	1147
ECs_4360	NC_002695.2	4364137	4365204	-	1068	935
ECs_4361	NC_002695.2	4365570	4367192	-	1623	431
ECs_4362	NC_002695.2	4367454	4369064	-	1611	91
ECs_4363	NC_002695.2	4369448	4370500	+	1053	13444
ECs_4364	NC_002695.2	4370818	4372020	-	1203	1120
ECs_4365	NC_002695.2	4372252	4373751	+	1500	36267
ECs_4366	NC_002695.2	4373822	4374157	-	336	1621
ECs_4367	NC_002695.2	4374548	4374982	+	435	11825
ECs_4368	NC_002695.2	4375299	4376768	+	1470	1269
ECs_4369	NC_002695.2	4376817	4377569	-	753	1161
ECs_4370	NC_002695.2	4377577	4379619	-	2043	25199
ECs_4371	NC_002695.2	4379822	4380664	+	843	8235
ECs_4372	NC_002695.2	4380736	4382088	+	1353	13072
ECs_4373	NC_002695.2	4382969	4383322	+	354	202
ECs_4374	NC_002695.2	4383376	4384665	+	1290	557
ECs_4375	NC_002695.2	4384678	4385103	+	426	281
ECs_4376	NC_002695.2	4385730	4386845	+	1116	40
ECs_4377	NC_002695.2	4387199	4387765	+	567	96183
ECs_4378	NC_002695.2	4387921	4388451	+	531	8197
ECs_4379	NC_002695.2	4388512	4389540	-	1029	3610
ECs_4380	NC_002695.2	4389589	4391571	-	1983	774
ECs_4382	NC_002695.2	4392254	4393168	+	915	313
ECs_4383	NC_002695.2	4393188	4394525	+	1338	380
ECs_4384	NC_002695.2	4394538	4395032	+	495	154
ECs_4385	NC_002695.2	4395032	4395655	+	624	333
ECs_4386	NC_002695.2	4395740	4396696	+	957	731
ECs_4387	NC_002695.2	4396693	4397463	+	771	772
ECs_4388	NC_002695.2	4397515	4398090	-	576	2464
ECs_4389	NC_002695.2	4398226	4398564	-	339	26380
ECs_4390	NC_002695.2	4398668	4399000	-	333	141332
ECs_4391	NC_002695.2	4399255	4399827	+	573	24326
ECs_4392	NC_002695.2	4400626	4401153	+	528	31643
ECs_5757	NC_002695.2	4401154	4401432	-	279	5335
ECs_4393	NC_002695.2	4401492	4402649	+	1158	11718
ECs_4394	NC_002695.2	4402674	4405787	+	3114	28200
ECs_4395	NC_002695.2	4406150	4406878	-	729	8722
ECs_4396	NC_002695.2	4407246	4408070	-	825	9152
ECs_4397	NC_002695.2	4408441	4409841	-	1401	50572
ECs_4398	NC_002695.2	4410052	4411449	-	1398	311
ECs_4399	NC_002695.2	4411854	4413503	+	1650	6124
ECs_4400	NC_002695.2	4413554	4414156	-	603	643
ECs_4401	NC_002695.2	4414604	4415575	+	972	370
ECs_4402	NC_002695.2	4415624	4416637	+	1014	3243
ECs_4403	NC_002695.2	4417049	4418371	+	1323	10331
ECs_4404	NC_002695.2	4418553	4420613	-	2061	4809
ECs_4405	NC_002695.2	4420683	4421450	-	768	914
ECs_4406	NC_002695.2	4421682	4422611	+	930	1585
ECs_4407	NC_002695.2	4422707	4424203	-	1497	9817
ECs_4408	NC_002695.2	4424424	4425710	-	1287	2355
ECs_4409	NC_002695.2	4425893	4427842	-	1950	2992
ECs_4411	NC_002695.2	4431408	4432514	-	1107	415
ECs_4412	NC_002695.2	4432521	4434842	-	2322	860
ECs_4413	NC_002695.2	4434889	4437507	-	2619	1114
ECs_4415	NC_002695.2	4438268	4438456	-	189	654
ECs_4416	NC_002695.2	4438741	4440300	+	1560	7144
ECs_4417	NC_002695.2	4440297	4440488	+	192	301
ECs_4418	NC_002695.2	4440485	4442164	+	1680	4656
ECs_5758	NC_002695.2	4442251	4442358	-	108	320
ECs_4419	NC_002695.2	4442834	4444105	+	1272	2539
ECs_4420	NC_002695.2	4444135	4445139	-	1005	2017
ECs_4421	NC_002695.2	4445136	4446119	-	984	2238
ECs_4422	NC_002695.2	4446130	4447032	-	903	720
ECs_4423	NC_002695.2	4447042	4448061	-	1020	1292
ECs_4424	NC_002695.2	4448212	4449819	-	1608	22669
ECs_R0103	NC_002695.2	4450564	4450640	-	77	287
ECs_4425	NC_002695.2	4450732	4452423	-	1692	8664
ECs_4426	NC_002695.2	4452678	4453208	-	531	156
ECs_4427	NC_002695.2	4453213	4454268	-	1056	473
ECs_4430	NC_002695.2	4456885	4457571	-	687	50
ECs_4431	NC_002695.2	4457636	4458160	-	525	145
ECs_4432	NC_002695.2	4458504	4459706	-	1203	465
ECs_4433	NC_002695.2	4459935	4460633	-	699	1419
ECs_4434	NC_002695.2	4460791	4461354	+	564	1782
ECs_4435	NC_002695.2	4461351	4461791	+	441	756
ECs_4436	NC_002695.2	4461760	4464093	-	2334	4317
ECs_4437	NC_002695.2	4464246	4464905	+	660	434
ECs_4438	NC_002695.2	4465009	4465983	+	975	12615
ECs_4439	NC_002695.2	4466033	4466743	-	711	10980
ECs_4440	NC_002695.2	4467177	4467467	+	291	11673
ECs_4441	NC_002695.2	4467748	4467960	+	213	44174
ECs_5759	NC_002695.2	4468148	4468360	-	213	186
ECs_4442	NC_002695.2	4468623	4470692	-	2070	34925
ECs_4443	NC_002695.2	4470702	4471613	-	912	16212
ECs_5760	NC_002695.2	4471708	4472007	-	300	620
ECs_4444	NC_002695.2	4472182	4473177	+	996	1709
ECs_4445	NC_002695.2	4473219	4473656	-	438	111
ECs_4446	NC_002695.2	4473702	4474043	-	342	46
ECs_4447	NC_002695.2	4474212	4475666	-	1455	321
ECs_4448	NC_002695.2	4475738	4477060	-	1323	661
ECs_4449	NC_002695.2	4477426	4478418	+	993	136
ECs_4450	NC_002695.2	4478496	4480037	+	1542	396
ECs_4451	NC_002695.2	4480015	4481196	+	1182	468
ECs_4452	NC_002695.2	4481274	4482452	+	1179	2106
ECs_4453	NC_002695.2	4482560	4483384	-	825	40005
ECs_4454	NC_002695.2	4483704	4485734	+	2031	1029
ECs_4455	NC_002695.2	4485912	4487165	+	1254	20528
ECs_4456	NC_002695.2	4487317	4487790	-	474	1130
ECs_4457	NC_002695.2	4488034	4488849	-	816	237
ECs_4458	NC_002695.2	4489075	4490475	+	1401	135
ECs_4459	NC_002695.2	4490486	4492456	+	1971	339
ECs_4460	NC_002695.2	4492586	4493326	-	741	53
ECs_4461	NC_002695.2	4493450	4494424	+	975	618
ECs_4462	NC_002695.2	4494421	4495557	-	1137	182
ECs_4463	NC_002695.2	4495563	4495886	-	324	12
ECs_4464	NC_002695.2	4496431	4497969	-	1539	5028
ECs_4465	NC_002695.2	4498077	4499372	-	1296	5136
ECs_4466	NC_002695.2	4499502	4500653	-	1152	323
ECs_4467	NC_002695.2	4500842	4502686	-	1845	4280
ECs_4468	NC_002695.2	4502683	4504074	-	1392	3902
ECs_4469	NC_002695.2	4504172	4504780	-	609	4726
ECs_4470	NC_002695.2	4505009	4509238	+	4230	2244
ECs_4471	NC_002695.2	4509250	4509711	+	462	31
ECs_4473	NC_002695.2	4511315	4512451	-	1137	158
ECs_4474	NC_002695.2	4512454	4512816	-	363	79
ECs_4475	NC_002695.2	4513353	4515266	+	1914	2715
ECs_4476	NC_002695.2	4515361	4516509	+	1149	4466
ECs_4477	NC_002695.2	4516509	4517096	+	588	1954
ECs_5761	NC_002695.2	4517108	4517317	-	210	776
ECs_4478	NC_002695.2	4517602	4517964	+	363	4789
ECs_4479	NC_002695.2	4518609	4519190	+	582	14
ECs_4480	NC_002695.2	4519234	4524000	+	4767	4488
ECs_4481	NC_002695.2	4524368	4526023	+	1656	2790
ECs_4482	NC_002695.2	4526023	4526799	+	777	1030
ECs_4483	NC_002695.2	4526796	4527986	+	1191	5029
ECs_4484	NC_002695.2	4528172	4528645	+	474	3095
ECs_4485	NC_002695.2	4528698	4529519	-	822	8092
ECs_4486	NC_002695.2	4529599	4530618	-	1020	12417
ECs_4487	NC_002695.2	4530618	4531085	-	468	15418
ECs_4488	NC_002695.2	4531148	4531399	-	252	12491
ECs_4489	NC_002695.2	4531541	4531972	-	432	20362
ECs_4490	NC_002695.2	4532217	4533761	+	1545	13110
ECs_4491	NC_002695.2	4533795	4535054	+	1260	6365
ECs_4492	NC_002695.2	4535058	4536017	+	960	4730
ECs_4493	NC_002695.2	4536023	4537039	-	1017	652
ECs_4494	NC_002695.2	4537278	4538303	-	1026	2569
ECs_4495	NC_002695.2	4538313	4539509	-	1197	2600
ECs_4496	NC_002695.2	4539784	4540656	-	873	3193
ECs_4497	NC_002695.2	4540945	4541877	+	933	14396
ECs_4498	NC_002695.2	4541887	4542933	+	1047	8588
ECs_4499	NC_002695.2	4542937	4543929	+	993	4875
ECs_4500	NC_002695.2	4543926	4545134	+	1209	8526
ECs_4501	NC_002695.2	4545170	4546312	-	1143	7446
ECs_4502	NC_002695.2	4546321	4547334	-	1014	3481
ECs_4503	NC_002695.2	4547359	4548066	-	708	3274
ECs_4504	NC_002695.2	4548092	4549099	-	1008	4748
ECs_4505	NC_002695.2	4549142	4549939	-	798	4013
ECs_4506	NC_002695.2	4549932	4551056	-	1125	8720
ECs_4507	NC_002695.2	4551053	4552111	-	1059	11829
ECs_4508	NC_002695.2	4552524	4553801	+	1278	10117
ECs_4509	NC_002695.2	4553809	4554288	+	480	3525
ECs_4510	NC_002695.2	4554327	4555136	-	810	1640
ECs_4511	NC_002695.2	4555234	4555401	-	168	33581
ECs_4512	NC_002695.2	4555422	4555658	-	237	129469
ECs_4513	NC_002695.2	4555875	4556543	-	669	6673
ECs_4514	NC_002695.2	4556715	4557935	+	1221	6379
ECs_4515	NC_002695.2	4557913	4558371	+	459	4271
ECs_4516	NC_002695.2	4558478	4559074	+	597	5462
ECs_4517	NC_002695.2	4559111	4559752	-	642	4506
ECs_4518	NC_002695.2	4559818	4560534	-	717	6517
ECs_4519	NC_002695.2	4560661	4561524	+	864	22103
ECs_4520	NC_002695.2	4561745	4562569	+	825	1337
ECs_4521	NC_002695.2	4562861	4563478	+	618	334
ECs_4522	NC_002695.2	4563475	4565157	-	1683	713
ECs_4523	NC_002695.2	4565415	4566038	+	624	15750
ECs_4524	NC_002695.2	4566093	4566368	+	276	18928
ECs_4525	NC_002695.2	4566387	4568495	+	2109	38822
ECs_4526	NC_002695.2	4568535	4569191	+	657	4424
ECs_4527	NC_002695.2	4569197	4571278	+	2082	8416
ECs_4528	NC_002695.2	4571263	4572129	-	867	1482
ECs_4529	NC_002695.2	4572132	4573337	-	1206	3517
ECs_4530	NC_002695.2	4573617	4575008	+	1392	23775
ECs_4531	NC_002695.2	4575129	4576838	+	1710	6428
ECs_4532	NC_002695.2	4576891	4579209	-	2319	1065
ECs_4533	NC_002695.2	4579219	4580601	-	1383	293
ECs_R0104	NC_002695.2	4580894	4580988	+	95	481
ECs_4534	NC_002695.2	4581184	4582365	+	1182	4362
ECs_4535	NC_002695.2	4582500	4582814	+	315	1737
ECs_4537	NC_002695.2	4582934	4583680	+	747	1575
ECs_4539	NC_002695.2	4583931	4584305	+	375	330
ECs_4540	NC_002695.2	4584302	4584793	+	492	1008
ECs_4541	NC_002695.2	4584805	4585002	+	198	844
ECs_4542	NC_002695.2	4585087	4585428	+	342	2204
ECs_4545	NC_002695.2	4586205	4586585	+	381	307
ECs_4546	NC_002695.2	4586582	4586929	+	348	173
ECs_4547	NC_002695.2	4586979	4588517	+	1539	3483
ECs_4550	NC_002695.2	4589382	4590128	-	747	91
ECs_4551	NC_002695.2	4590213	4590491	-	279	16
ECs_4552	NC_002695.2	4590497	4590718	-	222	20
ECs_4553	NC_002695.2	4590754	4591161	-	408	128
ECs_4554	NC_002695.2	4591168	4592106	-	939	737
ECs_4555	NC_002695.2	4592127	4593251	-	1125	296
ECs_4556	NC_002695.2	4593264	4593842	-	579	92
ECs_4557	NC_002695.2	4593901	4594956	-	1056	129
ECs_4558	NC_002695.2	4595099	4596319	+	1221	328
ECs_4559	NC_002695.2	4596583	4599387	-	2805	290
ECs_4560	NC_002695.2	4599447	4599917	-	471	12
ECs_4561	NC_002695.2	4600055	4601731	-	1677	1019
ECs_4562	NC_002695.2	4602155	4602766	-	612	152
ECs_4563	NC_002695.2	4603032	4603415	+	384	274
ECs_4564	NC_002695.2	4603613	4604119	-	507	431
ECs_4565	NC_002695.2	4604150	4605067	-	918	175
ECs_4567	NC_002695.2	4605439	4605759	-	321	48
ECs_4568	NC_002695.2	4605819	4607159	-	1341	313
ECs_4569	NC_002695.2	4607143	4609170	-	2028	264
ECs_4570	NC_002695.2	4609167	4609520	-	354	14
ECs_4571	NC_002695.2	4609705	4610004	+	300	80
ECs_4572	NC_002695.2	4610088	4610465	+	378	43
ECs_4573	NC_002695.2	4610468	4611040	+	573	39
ECs_4574	NC_002695.2	4611046	4611501	+	456	20
ECs_4575	NC_002695.2	4611501	4613039	+	1539	133
ECs_4576	NC_002695.2	4613053	4613508	+	456	40
ECs_4577	NC_002695.2	4613892	4614305	-	414	116
ECs_4578	NC_002695.2	4614360	4614731	-	372	284
ECs_4579	NC_002695.2	4614927	4615385	+	459	2
ECs_4580	NC_002695.2	4615382	4616419	-	1038	20
ECs_4581	NC_002695.2	4616412	4617188	-	777	42
ECs_4582	NC_002695.2	4617188	4617457	-	270	19
ECs_4583	NC_002695.2	4617457	4618110	-	654	16
ECs_4584	NC_002695.2	4618115	4618768	-	654	14
ECs_4585	NC_002695.2	4618755	4619354	-	600	31
ECs_4586	NC_002695.2	4619351	4619665	-	315	6
ECs_4587	NC_002695.2	4619678	4619896	-	219	5
ECs_4588	NC_002695.2	4619911	4620282	-	372	8
ECs_4590	NC_002695.2	4621596	4622741	+	1146	163
ECs_4591	NC_002695.2	4622869	4623687	+	819	26
ECs_4592	NC_002695.2	4624081	4624188	-	108	65
ECs_4593	NC_002695.2	4624459	4624665	-	207	16
ECs_4594	NC_002695.2	4624707	4625630	+	924	2402
ECs_4595	NC_002695.2	4625634	4626452	-	819	7911
ECs_5762	NC_002695.2	4626674	4626967	+	294	782
ECs_4596	NC_002695.2	4627008	4628246	-	1239	2013
ECs_4597	NC_002695.2	4628432	4628785	+	354	229
ECs_4598	NC_002695.2	4628769	4629092	+	324	425
ECs_4599	NC_002695.2	4629208	4629660	-	453	1474
ECs_4602	NC_002695.2	4631221	4632987	+	1767	353
ECs_4603	NC_002695.2	4633033	4634424	-	1392	289
ECs_4604	NC_002695.2	4634562	4635881	-	1320	437
ECs_4605	NC_002695.2	4635891	4637393	-	1503	932
ECs_4606	NC_002695.2	4637393	4637983	-	591	798
ECs_4607	NC_002695.2	4638145	4639248	-	1104	44
ECs_4608	NC_002695.2	4639264	4639578	-	315	12
ECs_4609	NC_002695.2	4639856	4640338	-	483	21
ECs_4610	NC_002695.2	4640486	4641139	-	654	87
ECs_4611	NC_002695.2	4641402	4641692	-	291	452
ECs_4612	NC_002695.2	4641696	4643384	-	1689	3045
ECs_4613	NC_002695.2	4643490	4643588	-	99	946
ECs_5763	NC_002695.2	4644153	4644242	+	90	9136
ECs_4614	NC_002695.2	4644522	4645706	+	1185	191
ECs_4615	NC_002695.2	4645714	4646211	-	498	329
ECs_4616	NC_002695.2	4646208	4646570	-	363	356
ECs_4617	NC_002695.2	4646560	4646907	-	348	788
ECs_4618	NC_002695.2	4647016	4647465	+	450	276
ECs_4619	NC_002695.2	4647512	4649005	-	1494	362
ECs_4620	NC_002695.2	4649002	4650717	-	1716	251
ECs_4621	NC_002695.2	4650884	4651777	+	894	105
ECs_4622	NC_002695.2	4651774	4653096	-	1323	388
ECs_4623	NC_002695.2	4653096	4654712	-	1617	244
ECs_4624	NC_002695.2	4655008	4655724	+	717	90
ECs_4625	NC_002695.2	4655721	4657382	-	1662	1541
ECs_4626	NC_002695.2	4657578	4658006	-	429	4402
ECs_4627	NC_002695.2	4658118	4658531	-	414	5031
ECs_4628	NC_002695.2	4658909	4659169	+	261	5025
ECs_4629	NC_002695.2	4659171	4660385	-	1215	3804
ECs_4630	NC_002695.2	4660486	4661550	+	1065	413
ECs_4631	NC_002695.2	4661796	4662452	+	657	1192
ECs_4632	NC_002695.2	4662498	4663310	-	813	4685
ECs_4633	NC_002695.2	4663425	4663823	-	399	1189
ECs_4634	NC_002695.2	4664063	4666477	-	2415	31987
ECs_4635	NC_002695.2	4666506	4667579	-	1074	4953
ECs_4636	NC_002695.2	4667579	4668679	-	1101	14021
ECs_4637	NC_002695.2	4668684	4670087	-	1404	25072
ECs_4638	NC_002695.2	4670694	4670834	+	141	45326
ECs_4639	NC_002695.2	4670884	4671210	+	327	34741
ECs_4640	NC_002695.2	4671434	4673080	+	1647	73475
ECs_4641	NC_002695.2	4673186	4674550	+	1365	6636
ECs_4644	NC_002695.2	4677269	4677343	+	75	4
ECs_4645	NC_002695.2	4677564	4678979	+	1416	214
ECs_4646	NC_002695.2	4679070	4680317	+	1248	111
ECs_4647	NC_002695.2	4680449	4681624	+	1176	1240
ECs_4648	NC_002695.2	4681599	4682558	+	960	1059
ECs_4649	NC_002695.2	4682715	4683464	+	750	3424
ECs_4650	NC_002695.2	4683486	4684052	+	567	3855
ECs_4651	NC_002695.2	4684106	4685443	-	1338	24162
ECs_4652	NC_002695.2	4685609	4686274	+	666	4121
ECs_4653	NC_002695.2	4686411	4688819	-	2409	245
ECs_4658	NC_002695.2	4693127	4693261	-	135	4
ECs_4660	NC_002695.2	4693686	4694411	-	726	2033
ECs_4661	NC_002695.2	4694426	4695199	-	774	1627
ECs_4662	NC_002695.2	4695382	4696272	-	891	920
ECs_4663	NC_002695.2	4696272	4697231	-	960	1101
ECs_4664	NC_002695.2	4697318	4698358	-	1041	3683
ECs_4665	NC_002695.2	4698570	4699652	-	1083	339
ECs_4666	NC_002695.2	4699680	4700750	-	1071	271
ECs_4667	NC_002695.2	4700762	4703296	-	2535	796
ECs_4670	NC_002695.2	4704107	4704709	-	603	154
ECs_4671	NC_002695.2	4705409	4707238	-	1830	19706
ECs_4672	NC_002695.2	4707400	4708770	-	1371	24718
ECs_4673	NC_002695.2	4709122	4709541	-	420	37631
ECs_4674	NC_002695.2	4709562	4710944	-	1383	107901
ECs_4675	NC_002695.2	4710971	4711834	-	864	68517
ECs_4676	NC_002695.2	4711885	4713426	-	1542	229835
ECs_4677	NC_002695.2	4713439	4713972	-	534	72245
ECs_4678	NC_002695.2	4713987	4714457	-	471	90611
ECs_4679	NC_002695.2	4714519	4714758	-	240	55551
ECs_4680	NC_002695.2	4714805	4715620	-	816	82254
ECs_4681	NC_002695.2	4715629	4716009	-	381	17892
ECs_4682	NC_002695.2	4716626	4717249	-	624	5055
ECs_4683	NC_002695.2	4717313	4719202	-	1890	12053
ECs_4684	NC_002695.2	4719581	4720024	-	444	11241
ECs_4685	NC_002695.2	4720114	4720572	-	459	554
ECs_4686	NC_002695.2	4720724	4721716	+	993	2824
ECs_4687	NC_002695.2	4721721	4723172	-	1452	3501
ECs_4688	NC_002695.2	4723166	4724662	-	1497	4235
ECs_4689	NC_002695.2	4724885	4726753	+	1869	3062
ECs_4690	NC_002695.2	4726920	4727339	+	420	1205
ECs_4691	NC_002695.2	4727347	4728852	+	1506	1139
ECs_4692	NC_002695.2	4728857	4729822	+	966	4156
ECs_4693	NC_002695.2	4729847	4730737	+	891	20081
ECs_4694	NC_002695.2	4730863	4731792	+	930	2620
ECs_4695	NC_002695.2	4731796	4732788	+	993	1807
ECs_4696	NC_002695.2	4732754	4734181	-	1428	2107
ECs_4697	NC_002695.2	4734204	4734896	-	693	2748
ECs_R0011	NC_002695.2	4735380	4736917	+	1538	4526
ECs_R0105	NC_002695.2	4737004	4737079	+	76	2266
ECs_R0012	NC_002695.2	4737275	4740176	+	2902	1065
ECs_R0013	NC_002695.2	4740274	4740384	+	111	8
ECs_R0106	NC_002695.2	4740442	4740518	+	77	842
ECs_R0107	NC_002695.2	4740527	4740602	+	76	74
ECs_4698	NC_002695.2	4740698	4741537	-	840	3974
ECs_4699	NC_002695.2	4741656	4741994	+	339	6612
ECs_4700	NC_002695.2	4742019	4743539	-	1521	1693
ECs_4701	NC_002695.2	4743892	4743990	+	99	1602
ECs_4702	NC_002695.2	4744130	4745776	+	1647	5812
ECs_4703	NC_002695.2	4745773	4746036	+	264	269
ECs_4704	NC_002695.2	4746056	4746985	+	930	2678
ECs_4705	NC_002695.2	4747050	4748900	+	1851	2457
ECs_4706	NC_002695.2	4748903	4750447	+	1545	2994
ECs_4707	NC_002695.2	4750499	4751392	-	894	716
ECs_4708	NC_002695.2	4751542	4753017	+	1476	11876
ECs_4709	NC_002695.2	4753063	4753344	-	282	5884
ECs_4710	NC_002695.2	4753543	4753992	-	450	878
ECs_4711	NC_002695.2	4754209	4756230	+	2022	3175
ECs_4712	NC_002695.2	4756277	4757761	-	1485	22602
ECs_4713	NC_002695.2	4757897	4759162	-	1266	22488
ECs_4714	NC_002695.2	4759293	4759622	+	330	41504
ECs_4715	NC_002695.2	4759763	4759864	+	102	22721
ECs_4716	NC_002695.2	4759949	4761208	+	1260	123647
ECs_5764	NC_002695.2	4761218	4761436	+	219	1181
ECs_4717	NC_002695.2	4761448	4762551	+	1104	11754
