# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955747.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955747.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955747.sam
ECs_4055	NC_002695.2	4065359	4066696	-	1338	12536
ECs_4056	NC_002695.2	4066689	4067537	-	849	4938
ECs_4057	NC_002695.2	4067627	4069570	-	1944	125535
ECs_4058	NC_002695.2	4069661	4070290	-	630	34225
ECs_4059	NC_002695.2	4070416	4070709	+	294	22321
ECs_4060	NC_002695.2	4070865	4071341	-	477	8218
ECs_4061	NC_002695.2	4071589	4073022	+	1434	4129
ECs_4062	NC_002695.2	4073062	4074234	-	1173	8970
ECs_4063	NC_002695.2	4074250	4075215	-	966	8208
ECs_4064	NC_002695.2	4075342	4075599	-	258	69232
ECs_4065	NC_002695.2	4075620	4075931	-	312	103252
ECs_4066	NC_002695.2	4076190	4077161	+	972	9169
ECs_4067	NC_002695.2	4077390	4077668	+	279	744
ECs_4068	NC_002695.2	4077716	4078975	-	1260	21343
ECs_4069	NC_002695.2	4079030	4079299	-	270	3170
ECs_4070	NC_002695.2	4079444	4079737	-	294	4787
ECs_4071	NC_002695.2	4079737	4080372	-	636	10860
ECs_4072	NC_002695.2	4080391	4080942	-	552	3738
ECs_4073	NC_002695.2	4080947	4081729	-	783	5291
ECs_4074	NC_002695.2	4081737	4082546	-	810	6930
ECs_4075	NC_002695.2	4082756	4083733	+	978	1987
ECs_4076	NC_002695.2	4083747	4084733	+	987	5285
ECs_4077	NC_002695.2	4084754	4085320	+	567	3667
ECs_4078	NC_002695.2	4085317	4085892	+	576	4575
ECs_4079	NC_002695.2	4085861	4086418	+	558	6399
ECs_4080	NC_002695.2	4086425	4087150	+	726	7044
ECs_4081	NC_002695.2	4087198	4088631	+	1434	18807
ECs_4082	NC_002695.2	4088654	4088941	+	288	7354
ECs_4083	NC_002695.2	4089059	4089550	+	492	6837
ECs_4084	NC_002695.2	4089596	4090450	+	855	7905
ECs_4085	NC_002695.2	4090447	4090719	+	273	829
ECs_4086	NC_002695.2	4090933	4091565	+	633	19001
ECs_4087	NC_002695.2	4091562	4092290	-	729	3220
ECs_4088	NC_002695.2	4092287	4092940	-	654	4020
ECs_4089	NC_002695.2	4093170	4095506	-	2337	15618
ECs_4090	NC_002695.2	4095602	4096531	-	930	252
ECs_4091	NC_002695.2	4097112	4101665	+	4554	44008
ECs_4092	NC_002695.2	4101678	4103096	+	1419	18626
ECs_4093	NC_002695.2	4103280	4104329	+	1050	1587
ECs_4094	NC_002695.2	4104389	4104853	-	465	1295
ECs_4095	NC_002695.2	4104850	4105725	-	876	920
ECs_4096	NC_002695.2	4105722	4106411	-	690	455
ECs_4097	NC_002695.2	4106459	4107949	-	1491	1157
ECs_4098	NC_002695.2	4108058	4108951	-	894	764
ECs_4099	NC_002695.2	4109073	4109864	-	792	5420
ECs_4100	NC_002695.2	4110244	4111608	+	1365	532
ECs_4101	NC_002695.2	4111643	4112140	-	498	12319
ECs_4102	NC_002695.2	4112146	4112784	-	639	32976
ECs_4103	NC_002695.2	4113179	4113571	-	393	132957
ECs_4104	NC_002695.2	4113587	4114015	-	429	167415
ECs_4105	NC_002695.2	4114234	4115361	-	1128	6455
ECs_4106	NC_002695.2	4115555	4115953	+	399	10668
ECs_4107	NC_002695.2	4116107	4117474	+	1368	5665
ECs_4108	NC_002695.2	4117564	4118631	+	1068	3944
ECs_4109	NC_002695.2	4118695	4119633	-	939	42655
ECs_4110	NC_002695.2	4120068	4120538	+	471	11028
ECs_4111	NC_002695.2	4120903	4121166	+	264	592
ECs_4112	NC_002695.2	4121222	4121494	-	273	766
ECs_4113	NC_002695.2	4121586	4123553	-	1968	961
ECs_4114	NC_002695.2	4123559	4124488	-	930	373
ECs_4115	NC_002695.2	4124496	4124699	-	204	139
ECs_4116	NC_002695.2	4124882	4125811	+	930	2173
ECs_4117	NC_002695.2	4125945	4127390	-	1446	14544
ECs_4118	NC_002695.2	4127546	4131346	-	3801	9664
ECs_4119	NC_002695.2	4131414	4132883	-	1470	12463
ECs_4120	NC_002695.2	4132873	4133466	-	594	3065
ECs_4121	NC_002695.2	4133475	4133963	-	489	2826
ECs_4122	NC_002695.2	4133963	4135066	-	1104	10845
ECs_4123	NC_002695.2	4135132	4136175	-	1044	31377
ECs_4124	NC_002695.2	4136480	4138420	-	1941	11034
ECs_4125	NC_002695.2	4138572	4139546	+	975	2027
ECs_4127	NC_002695.2	4140524	4140994	+	471	17958
ECs_4128	NC_002695.2	4141005	4142354	+	1350	30909
ECs_4129	NC_002695.2	4142463	4142705	+	243	800
ECs_4130	NC_002695.2	4142695	4144146	+	1452	5642
ECs_4131	NC_002695.2	4144158	4145039	+	882	7734
ECs_4132	NC_002695.2	4145368	4146333	+	966	81926
ECs_4133	NC_002695.2	4146359	4146655	+	297	25387
ECs_4134	NC_002695.2	4146740	4147624	+	885	1626
ECs_4135	NC_002695.2	4147708	4147887	+	180	97
ECs_4136	NC_002695.2	4147890	4148552	-	663	69
ECs_4137	NC_002695.2	4148951	4150108	+	1158	162
ECs_4140	NC_002695.2	4153522	4153743	+	222	628
ECs_4141	NC_002695.2	4154174	4155199	+	1026	1399
ECs_4142	NC_002695.2	4155267	4156448	+	1182	647
ECs_4143	NC_002695.2	4156458	4157561	+	1104	458
ECs_4144	NC_002695.2	4157569	4158327	+	759	785
ECs_R0007	NC_002695.2	4158561	4158671	-	111	15
ECs_R0100	NC_002695.2	4158713	4158788	-	76	7
ECs_R0008	NC_002695.2	4158806	4158916	-	111	19
ECs_R0009	NC_002695.2	4159014	4161913	-	2900	3224
ECs_R0101	NC_002695.2	4162099	4162174	-	76	450
ECs_R0102	NC_002695.2	4162217	4162293	-	77	565
ECs_R0010	NC_002695.2	4162363	4163900	-	1538	3377
ECs_4145	NC_002695.2	4164376	4164930	+	555	8164
ECs_4146	NC_002695.2	4164906	4165163	-	258	773
ECs_4147	NC_002695.2	4165160	4165978	-	819	2193
ECs_4148	NC_002695.2	4165983	4166555	-	573	1671
ECs_4149	NC_002695.2	4166560	4167102	-	543	3817
ECs_4150	NC_002695.2	4167131	4167604	-	474	6813
ECs_4151	NC_002695.2	4167576	4168700	-	1125	1344
ECs_4152	NC_002695.2	4168830	4169339	+	510	10580
ECs_4153	NC_002695.2	4169354	4170301	+	948	13772
ECs_4154	NC_002695.2	4170347	4171636	+	1290	7529
ECs_4155	NC_002695.2	4171658	4173034	+	1377	5086
ECs_4156	NC_002695.2	4173164	4173574	+	411	5565
ECs_5754	NC_002695.2	4173571	4173789	-	219	722
ECs_4157	NC_002695.2	4173845	4174270	-	426	1985
ECs_4158	NC_002695.2	4174281	4174649	-	369	3261
ECs_4159	NC_002695.2	4174756	4175139	-	384	100507
ECs_4160	NC_002695.2	4175180	4176169	-	990	433983
ECs_4161	NC_002695.2	4176195	4176815	-	621	259938
ECs_4162	NC_002695.2	4176849	4177238	-	390	159589
ECs_4163	NC_002695.2	4177255	4177611	-	357	183549
ECs_4164	NC_002695.2	4177758	4177874	-	117	70377
ECs_4165	NC_002695.2	4177906	4179237	-	1332	405447
ECs_4166	NC_002695.2	4179245	4179679	-	435	138166
ECs_4167	NC_002695.2	4179683	4179862	-	180	30637
ECs_4168	NC_002695.2	4179866	4180369	-	504	146611
ECs_4169	NC_002695.2	4180384	4180737	-	354	85433
ECs_4170	NC_002695.2	4180747	4181280	-	534	159130
ECs_4171	NC_002695.2	4181293	4181685	-	393	116670
ECs_4172	NC_002695.2	4181719	4182024	-	306	144501
ECs_4173	NC_002695.2	4182039	4182578	-	540	258816
ECs_4174	NC_002695.2	4182593	4182907	-	315	122265
ECs_4175	NC_002695.2	4182918	4183289	-	372	184721
ECs_4176	NC_002695.2	4183454	4183708	-	255	91900
ECs_4177	NC_002695.2	4183708	4183899	-	192	46621
ECs_4178	NC_002695.2	4183899	4184309	-	411	140419
ECs_4179	NC_002695.2	4184322	4185023	-	702	258522
ECs_4180	NC_002695.2	4185041	4185373	-	333	139335
ECs_4181	NC_002695.2	4185388	4185666	-	279	83791
ECs_4182	NC_002695.2	4185683	4186504	-	822	325088
ECs_4183	NC_002695.2	4186522	4186824	-	303	117154
ECs_4184	NC_002695.2	4186821	4187426	-	606	232983
ECs_4185	NC_002695.2	4187437	4188066	-	630	330420
ECs_4186	NC_002695.2	4188099	4188410	-	312	177986
ECs_4188	NC_002695.2	4188789	4189256	+	468	616
ECs_4189	NC_002695.2	4189253	4189729	-	477	12552
ECs_5755	NC_002695.2	4189802	4189996	-	195	1353
ECs_4190	NC_002695.2	4190179	4191363	-	1185	467834
ECs_4191	NC_002695.2	4191434	4193548	-	2115	718422
ECs_4192	NC_002695.2	4193645	4194115	-	471	164341
ECs_4193	NC_002695.2	4194212	4194586	-	375	147195
ECs_4194	NC_002695.2	4194712	4194999	-	288	3668
ECs_4195	NC_002695.2	4195007	4195366	-	360	1191
ECs_4196	NC_002695.2	4195366	4195752	-	387	2312
ECs_4197	NC_002695.2	4195752	4196474	-	723	7128
ECs_4198	NC_002695.2	4196641	4197453	-	813	41128
ECs_4199	NC_002695.2	4197674	4197892	+	219	2488
ECs_4200	NC_002695.2	4197941	4198531	-	591	51780
ECs_5756	NC_002695.2	4198626	4198826	-	201	743
ECs_4201	NC_002695.2	4198863	4200641	-	1779	1942
ECs_4202	NC_002695.2	4200641	4201192	-	552	661
ECs_4203	NC_002695.2	4201323	4203236	+	1914	9214
ECs_4204	NC_002695.2	4203236	4204258	+	1023	3160
ECs_4205	NC_002695.2	4204252	4204470	+	219	939
ECs_4206	NC_002695.2	4204524	4205393	+	870	4184
ECs_4207	NC_002695.2	4205448	4205852	-	405	2986
ECs_4208	NC_002695.2	4206154	4206786	+	633	24226
ECs_4209	NC_002695.2	4206837	4208927	+	2091	7060
ECs_4210	NC_002695.2	4208994	4210214	-	1221	10056
ECs_4211	NC_002695.2	4210300	4210863	-	564	1052
ECs_4212	NC_002695.2	4210895	4211497	-	603	2968
ECs_4213	NC_002695.2	4211487	4211654	-	168	949
ECs_4214	NC_002695.2	4211759	4212331	-	573	11562
ECs_4215	NC_002695.2	4212602	4213783	+	1182	6192
ECs_4216	NC_002695.2	4214045	4216588	+	2544	1157
ECs_4217	NC_002695.2	4216585	4216911	+	327	107
ECs_4218	NC_002695.2	4217037	4217843	+	807	118
ECs_4219	NC_002695.2	4217862	4219235	+	1374	3002
ECs_4220	NC_002695.2	4219490	4219657	+	168	180
ECs_4221	NC_002695.2	4219953	4221290	+	1338	88
ECs_4222	NC_002695.2	4221311	4222333	+	1023	80
ECs_4223	NC_002695.2	4222384	4223211	+	828	457
ECs_4225	NC_002695.2	4224096	4224827	+	732	2874
ECs_4226	NC_002695.2	4224958	4225962	-	1005	8791
ECs_4227	NC_002695.2	4225955	4226713	-	759	2999
ECs_4228	NC_002695.2	4226706	4227383	-	678	4657
ECs_4229	NC_002695.2	4227401	4228237	-	837	6872
ECs_4230	NC_002695.2	4228344	4229630	-	1287	33333
ECs_4231	NC_002695.2	4229722	4230810	-	1089	23784
ECs_4232	NC_002695.2	4230867	4231544	-	678	23608
ECs_4233	NC_002695.2	4231789	4232997	-	1209	168
ECs_4234	NC_002695.2	4232939	4233343	-	405	28
ECs_4235	NC_002695.2	4233333	4233773	-	441	37
ECs_4236	NC_002695.2	4233757	4234296	-	540	67
ECs_4237	NC_002695.2	4234280	4235074	-	795	268
ECs_4238	NC_002695.2	4235194	4237746	+	2553	10048
ECs_4239	NC_002695.2	4237911	4238471	-	561	5085
ECs_4240	NC_002695.2	4238803	4240926	+	2124	7665
ECs_4241	NC_002695.2	4240991	4241659	+	669	6271
ECs_4242	NC_002695.2	4241670	4242071	+	402	4319
ECs_4243	NC_002695.2	4242096	4242974	+	879	11010
ECs_4244	NC_002695.2	4243037	4244761	-	1725	1344
ECs_4245	NC_002695.2	4245140	4246762	+	1623	25665
ECs_4246	NC_002695.2	4246838	4248190	-	1353	4315
ECs_4247	NC_002695.2	4248187	4248906	-	720	7584
ECs_4248	NC_002695.2	4249134	4249610	+	477	890
ECs_4249	NC_002695.2	4249707	4252028	+	2322	12942
ECs_4250	NC_002695.2	4252466	4252693	+	228	232
ECs_4251	NC_002695.2	4252710	4255031	+	2322	1570
ECs_4252	NC_002695.2	4255031	4255267	+	237	180
ECs_4253	NC_002695.2	4255470	4256348	+	879	588
ECs_4254	NC_002695.2	4256375	4257145	-	771	1330
ECs_4255	NC_002695.2	4257183	4257866	+	684	1781
ECs_4256	NC_002695.2	4257925	4258500	+	576	10608
ECs_4257	NC_002695.2	4258861	4260177	+	1317	901
ECs_4258	NC_002695.2	4260222	4262306	-	2085	3591
ECs_4259	NC_002695.2	4262316	4264709	-	2394	5281
ECs_4260	NC_002695.2	4265321	4268026	+	2706	19158
ECs_4261	NC_002695.2	4268093	4268371	+	279	825
ECs_4262	NC_002695.2	4268362	4268847	+	486	623
ECs_4263	NC_002695.2	4268897	4269925	-	1029	297
ECs_4264	NC_002695.2	4269929	4271155	-	1227	252
ECs_4265	NC_002695.2	4271343	4272941	+	1599	927
ECs_4266	NC_002695.2	4272923	4273681	-	759	4076
ECs_4267	NC_002695.2	4273698	4274528	-	831	6110
ECs_4268	NC_002695.2	4274573	4274899	-	327	4654
ECs_4269	NC_002695.2	4275089	4276594	+	1506	135811
ECs_4270	NC_002695.2	4276809	4277411	-	603	1164
ECs_4271	NC_002695.2	4277411	4278403	-	993	124
ECs_4272	NC_002695.2	4278429	4279937	-	1509	500
ECs_4273	NC_002695.2	4280062	4282509	-	2448	35579
ECs_4274	NC_002695.2	4282528	4283961	-	1434	19238
ECs_4275	NC_002695.2	4283961	4285256	-	1296	15341
ECs_4276	NC_002695.2	4285274	4287247	-	1974	10322
ECs_4277	NC_002695.2	4287244	4289430	-	2187	17546
ECs_4278	NC_002695.2	4289703	4290806	-	1104	6993
ECs_4279	NC_002695.2	4290998	4291591	+	594	1715
ECs_4280	NC_002695.2	4291637	4292932	-	1296	2697
ECs_4285	NC_002695.2	4295103	4296443	-	1341	508
ECs_4286	NC_002695.2	4296447	4296974	-	528	509
ECs_4287	NC_002695.2	4297113	4298108	-	996	4011
ECs_4288	NC_002695.2	4298332	4299027	-	696	8764
ECs_4289	NC_002695.2	4299150	4300187	-	1038	4874
ECs_4290	NC_002695.2	4300521	4301009	+	489	348
ECs_4291	NC_002695.2	4301220	4302131	+	912	26
ECs_4293	NC_002695.2	4302865	4304610	-	1746	19182
ECs_4294	NC_002695.2	4304730	4305170	+	441	2490
ECs_4295	NC_002695.2	4305157	4305900	-	744	1916
ECs_4296	NC_002695.2	4305897	4306967	-	1071	1972
ECs_4297	NC_002695.2	4306969	4307814	-	846	1389
ECs_4298	NC_002695.2	4307811	4308698	-	888	1703
ECs_4299	NC_002695.2	4308796	4310112	-	1317	10054
ECs_4300	NC_002695.2	4310472	4311218	-	747	855
ECs_4301	NC_002695.2	4311337	4312050	-	714	2591
ECs_4302	NC_002695.2	4312052	4312819	-	768	3199
ECs_4303	NC_002695.2	4312816	4314093	-	1278	4966
ECs_4304	NC_002695.2	4314090	4315016	-	927	3721
ECs_4305	NC_002695.2	4315064	4316173	-	1110	6615
ECs_4306	NC_002695.2	4316597	4316980	+	384	699
ECs_4307	NC_002695.2	4316977	4317504	-	528	950
ECs_4308	NC_002695.2	4317511	4317777	-	267	925
ECs_4309	NC_002695.2	4317927	4319030	-	1104	16512
ECs_4310	NC_002695.2	4319301	4320155	-	855	33078
ECs_4311	NC_002695.2	4320400	4321458	-	1059	3000
ECs_4312	NC_002695.2	4321451	4322119	-	669	1627
ECs_4313	NC_002695.2	4322122	4323618	-	1497	3543
ECs_4314	NC_002695.2	4323768	4324364	+	597	2011
ECs_4315	NC_002695.2	4324354	4324623	+	270	454
ECs_4316	NC_002695.2	4324626	4324985	-	360	715
ECs_4317	NC_002695.2	4325126	4325752	+	627	8969
ECs_4318	NC_002695.2	4325826	4328024	+	2199	29588
ECs_4319	NC_002695.2	4328126	4328371	-	246	3384
ECs_4320	NC_002695.2	4328592	4329257	+	666	5381
ECs_4321	NC_002695.2	4329330	4329887	+	558	12296
ECs_4322	NC_002695.2	4329891	4331141	-	1251	1497
ECs_4323	NC_002695.2	4331240	4332289	+	1050	715
ECs_4324	NC_002695.2	4332681	4333058	+	378	836
ECs_4325	NC_002695.2	4333127	4334185	+	1059	3096
ECs_4326	NC_002695.2	4334226	4334948	+	723	1860
ECs_4327	NC_002695.2	4334945	4335766	+	822	2157
ECs_4328	NC_002695.2	4335741	4335998	+	258	705
ECs_4329	NC_002695.2	4336010	4336261	+	252	879
ECs_4330	NC_002695.2	4336266	4336847	+	582	1032
ECs_4331	NC_002695.2	4336844	4338205	+	1362	1971
ECs_4332	NC_002695.2	4338192	4338545	+	354	272
ECs_4333	NC_002695.2	4338536	4340212	+	1677	1384
ECs_4334	NC_002695.2	4340216	4340638	+	423	429
ECs_4335	NC_002695.2	4340635	4341240	+	606	459
ECs_4336	NC_002695.2	4341209	4343527	+	2319	1412
ECs_4337	NC_002695.2	4343524	4344108	+	585	540
ECs_4338	NC_002695.2	4344110	4345279	+	1170	764
ECs_4339	NC_002695.2	4345276	4345740	+	465	387
ECs_4340	NC_002695.2	4345740	4346471	+	732	828
ECs_4341	NC_002695.2	4346468	4347697	+	1230	3391
ECs_4342	NC_002695.2	4347699	4348286	+	588	3792
ECs_4343	NC_002695.2	4348397	4349971	+	1575	1947
ECs_4344	NC_002695.2	4349971	4350915	+	945	111
ECs_4345	NC_002695.2	4350912	4351745	+	834	109
ECs_4346	NC_002695.2	4351745	4352509	+	765	198
ECs_4347	NC_002695.2	4352506	4353312	+	807	480
ECs_4348	NC_002695.2	4353318	4353719	+	402	1020
ECs_4349	NC_002695.2	4353918	4354664	+	747	357
ECs_4350	NC_002695.2	4354689	4355162	+	474	289
ECs_4351	NC_002695.2	4355159	4355440	+	282	261
ECs_4352	NC_002695.2	4355517	4356875	+	1359	425
ECs_4353	NC_002695.2	4356868	4358376	+	1509	412
ECs_4354	NC_002695.2	4358366	4358635	+	270	55
ECs_4355	NC_002695.2	4358667	4359527	+	861	398
ECs_4356	NC_002695.2	4359577	4359936	-	360	893
ECs_4357	NC_002695.2	4359933	4360208	-	276	900
ECs_4358	NC_002695.2	4360281	4361405	-	1125	834
ECs_4359	NC_002695.2	4361405	4364140	-	2736	1179
ECs_4360	NC_002695.2	4364137	4365204	-	1068	1242
ECs_4361	NC_002695.2	4365570	4367192	-	1623	407
ECs_4362	NC_002695.2	4367454	4369064	-	1611	120
ECs_4363	NC_002695.2	4369448	4370500	+	1053	12967
ECs_4364	NC_002695.2	4370818	4372020	-	1203	1635
ECs_4365	NC_002695.2	4372252	4373751	+	1500	31550
ECs_4366	NC_002695.2	4373822	4374157	-	336	1952
ECs_4367	NC_002695.2	4374548	4374982	+	435	9581
ECs_4368	NC_002695.2	4375299	4376768	+	1470	1126
ECs_4369	NC_002695.2	4376817	4377569	-	753	1677
ECs_4370	NC_002695.2	4377577	4379619	-	2043	22285
ECs_4371	NC_002695.2	4379822	4380664	+	843	7263
ECs_4372	NC_002695.2	4380736	4382088	+	1353	12805
ECs_4373	NC_002695.2	4382969	4383322	+	354	199
ECs_4374	NC_002695.2	4383376	4384665	+	1290	564
ECs_4375	NC_002695.2	4384678	4385103	+	426	261
ECs_4376	NC_002695.2	4385730	4386845	+	1116	30
ECs_4377	NC_002695.2	4387199	4387765	+	567	81929
ECs_4378	NC_002695.2	4387921	4388451	+	531	7480
ECs_4379	NC_002695.2	4388512	4389540	-	1029	3149
ECs_4380	NC_002695.2	4389589	4391571	-	1983	694
ECs_4382	NC_002695.2	4392254	4393168	+	915	259
ECs_4383	NC_002695.2	4393188	4394525	+	1338	380
ECs_4384	NC_002695.2	4394538	4395032	+	495	196
ECs_4385	NC_002695.2	4395032	4395655	+	624	320
ECs_4386	NC_002695.2	4395740	4396696	+	957	622
ECs_4387	NC_002695.2	4396693	4397463	+	771	881
ECs_4388	NC_002695.2	4397515	4398090	-	576	3381
ECs_4389	NC_002695.2	4398226	4398564	-	339	26794
ECs_4390	NC_002695.2	4398668	4399000	-	333	137862
ECs_4391	NC_002695.2	4399255	4399827	+	573	22135
ECs_4392	NC_002695.2	4400626	4401153	+	528	29990
ECs_5757	NC_002695.2	4401154	4401432	-	279	5337
ECs_4393	NC_002695.2	4401492	4402649	+	1158	12385
ECs_4394	NC_002695.2	4402674	4405787	+	3114	28749
ECs_4395	NC_002695.2	4406150	4406878	-	729	7767
ECs_4396	NC_002695.2	4407246	4408070	-	825	7974
ECs_4397	NC_002695.2	4408441	4409841	-	1401	56856
ECs_4398	NC_002695.2	4410052	4411449	-	1398	270
ECs_4399	NC_002695.2	4411854	4413503	+	1650	4498
ECs_4400	NC_002695.2	4413554	4414156	-	603	580
ECs_4401	NC_002695.2	4414604	4415575	+	972	310
ECs_4402	NC_002695.2	4415624	4416637	+	1014	2646
ECs_4403	NC_002695.2	4417049	4418371	+	1323	10285
ECs_4404	NC_002695.2	4418553	4420613	-	2061	5076
ECs_4405	NC_002695.2	4420683	4421450	-	768	557
ECs_4406	NC_002695.2	4421682	4422611	+	930	1544
ECs_4407	NC_002695.2	4422707	4424203	-	1497	10637
ECs_4408	NC_002695.2	4424424	4425710	-	1287	2853
ECs_4409	NC_002695.2	4425893	4427842	-	1950	3529
ECs_4411	NC_002695.2	4431408	4432514	-	1107	442
ECs_4412	NC_002695.2	4432521	4434842	-	2322	846
ECs_4413	NC_002695.2	4434889	4437507	-	2619	1223
ECs_4415	NC_002695.2	4438268	4438456	-	189	585
ECs_4416	NC_002695.2	4438741	4440300	+	1560	6898
ECs_4417	NC_002695.2	4440297	4440488	+	192	249
ECs_4418	NC_002695.2	4440485	4442164	+	1680	4453
ECs_5758	NC_002695.2	4442251	4442358	-	108	299
ECs_4419	NC_002695.2	4442834	4444105	+	1272	2357
ECs_4420	NC_002695.2	4444135	4445139	-	1005	2119
ECs_4421	NC_002695.2	4445136	4446119	-	984	1838
ECs_4422	NC_002695.2	4446130	4447032	-	903	820
ECs_4423	NC_002695.2	4447042	4448061	-	1020	1353
ECs_4424	NC_002695.2	4448212	4449819	-	1608	17769
ECs_R0103	NC_002695.2	4450564	4450640	-	77	292
ECs_4425	NC_002695.2	4450732	4452423	-	1692	8325
ECs_4426	NC_002695.2	4452678	4453208	-	531	166
ECs_4427	NC_002695.2	4453213	4454268	-	1056	410
ECs_4430	NC_002695.2	4456885	4457571	-	687	65
ECs_4431	NC_002695.2	4457636	4458160	-	525	166
ECs_4432	NC_002695.2	4458504	4459706	-	1203	463
ECs_4433	NC_002695.2	4459935	4460633	-	699	1411
ECs_4434	NC_002695.2	4460791	4461354	+	564	1781
ECs_4435	NC_002695.2	4461351	4461791	+	441	686
ECs_4436	NC_002695.2	4461760	4464093	-	2334	4928
ECs_4437	NC_002695.2	4464246	4464905	+	660	475
ECs_4438	NC_002695.2	4465009	4465983	+	975	10292
ECs_4439	NC_002695.2	4466033	4466743	-	711	10124
ECs_4440	NC_002695.2	4467177	4467467	+	291	10329
ECs_4441	NC_002695.2	4467748	4467960	+	213	37322
ECs_5759	NC_002695.2	4468148	4468360	-	213	207
ECs_4442	NC_002695.2	4468623	4470692	-	2070	39477
ECs_4443	NC_002695.2	4470702	4471613	-	912	17325
ECs_5760	NC_002695.2	4471708	4472007	-	300	537
ECs_4444	NC_002695.2	4472182	4473177	+	996	1311
ECs_4445	NC_002695.2	4473219	4473656	-	438	113
ECs_4446	NC_002695.2	4473702	4474043	-	342	26
ECs_4447	NC_002695.2	4474212	4475666	-	1455	331
ECs_4448	NC_002695.2	4475738	4477060	-	1323	493
ECs_4449	NC_002695.2	4477426	4478418	+	993	110
ECs_4450	NC_002695.2	4478496	4480037	+	1542	353
ECs_4451	NC_002695.2	4480015	4481196	+	1182	428
ECs_4452	NC_002695.2	4481274	4482452	+	1179	1888
ECs_4453	NC_002695.2	4482560	4483384	-	825	31954
ECs_4454	NC_002695.2	4483704	4485734	+	2031	760
ECs_4455	NC_002695.2	4485912	4487165	+	1254	18165
ECs_4456	NC_002695.2	4487317	4487790	-	474	1042
ECs_4457	NC_002695.2	4488034	4488849	-	816	282
ECs_4458	NC_002695.2	4489075	4490475	+	1401	153
ECs_4459	NC_002695.2	4490486	4492456	+	1971	305
ECs_4460	NC_002695.2	4492586	4493326	-	741	54
ECs_4461	NC_002695.2	4493450	4494424	+	975	593
ECs_4462	NC_002695.2	4494421	4495557	-	1137	181
ECs_4463	NC_002695.2	4495563	4495886	-	324	7
ECs_4464	NC_002695.2	4496431	4497969	-	1539	7458
ECs_4465	NC_002695.2	4498077	4499372	-	1296	4455
ECs_4466	NC_002695.2	4499502	4500653	-	1152	306
ECs_4467	NC_002695.2	4500842	4502686	-	1845	5046
ECs_4468	NC_002695.2	4502683	4504074	-	1392	4321
ECs_4469	NC_002695.2	4504172	4504780	-	609	5345
ECs_4470	NC_002695.2	4505009	4509238	+	4230	2663
ECs_4471	NC_002695.2	4509250	4509711	+	462	13
ECs_4473	NC_002695.2	4511315	4512451	-	1137	185
ECs_4474	NC_002695.2	4512454	4512816	-	363	67
ECs_4475	NC_002695.2	4513353	4515266	+	1914	4830
ECs_4476	NC_002695.2	4515361	4516509	+	1149	4207
ECs_4477	NC_002695.2	4516509	4517096	+	588	1816
ECs_5761	NC_002695.2	4517108	4517317	-	210	632
ECs_4478	NC_002695.2	4517602	4517964	+	363	3996
ECs_4479	NC_002695.2	4518609	4519190	+	582	12
ECs_4480	NC_002695.2	4519234	4524000	+	4767	4021
ECs_4481	NC_002695.2	4524368	4526023	+	1656	2797
ECs_4482	NC_002695.2	4526023	4526799	+	777	915
ECs_4483	NC_002695.2	4526796	4527986	+	1191	4432
ECs_4484	NC_002695.2	4528172	4528645	+	474	3437
ECs_4485	NC_002695.2	4528698	4529519	-	822	7534
ECs_4486	NC_002695.2	4529599	4530618	-	1020	13713
ECs_4487	NC_002695.2	4530618	4531085	-	468	14785
ECs_4488	NC_002695.2	4531148	4531399	-	252	10520
ECs_4489	NC_002695.2	4531541	4531972	-	432	17306
ECs_4490	NC_002695.2	4532217	4533761	+	1545	11106
ECs_4491	NC_002695.2	4533795	4535054	+	1260	6809
ECs_4492	NC_002695.2	4535058	4536017	+	960	4379
ECs_4493	NC_002695.2	4536023	4537039	-	1017	664
ECs_4494	NC_002695.2	4537278	4538303	-	1026	2960
ECs_4495	NC_002695.2	4538313	4539509	-	1197	3418
ECs_4496	NC_002695.2	4539784	4540656	-	873	3249
ECs_4497	NC_002695.2	4540945	4541877	+	933	13105
ECs_4498	NC_002695.2	4541887	4542933	+	1047	8206
ECs_4499	NC_002695.2	4542937	4543929	+	993	5124
ECs_4500	NC_002695.2	4543926	4545134	+	1209	7144
ECs_4501	NC_002695.2	4545170	4546312	-	1143	6530
ECs_4502	NC_002695.2	4546321	4547334	-	1014	3063
ECs_4503	NC_002695.2	4547359	4548066	-	708	2767
ECs_4504	NC_002695.2	4548092	4549099	-	1008	3794
ECs_4505	NC_002695.2	4549142	4549939	-	798	3805
ECs_4506	NC_002695.2	4549932	4551056	-	1125	8274
ECs_4507	NC_002695.2	4551053	4552111	-	1059	11005
ECs_4508	NC_002695.2	4552524	4553801	+	1278	9264
ECs_4509	NC_002695.2	4553809	4554288	+	480	3285
ECs_4510	NC_002695.2	4554327	4555136	-	810	2034
