# Program:featureCounts v1.5.3; Command:"featureCounts" "-a" "/data/home/ecumunel/M2_internship/rnaseq_data/annotation/GCF_000008865.2_ASM886v2_genomic.gff" "-t" "gene" "-g" "locus_tag" "-o" "/data/home/ecumunel/M2_internship/rnaseq_data/featureCounts_results/trimmed_ERR2955752.tsv" "/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955752.sam" 
Geneid	Chr	Start	End	Strand	Length	/data/home/ecumunel/M2_internship/rnaseq_data/bowtie_results/trimmed_ERR2955752.sam
ECs_4490	NC_002695.2	4532217	4533761	+	1545	13513
ECs_4491	NC_002695.2	4533795	4535054	+	1260	7783
ECs_4492	NC_002695.2	4535058	4536017	+	960	3339
ECs_4493	NC_002695.2	4536023	4537039	-	1017	672
ECs_4494	NC_002695.2	4537278	4538303	-	1026	5349
ECs_4495	NC_002695.2	4538313	4539509	-	1197	7672
ECs_4496	NC_002695.2	4539784	4540656	-	873	4463
ECs_4497	NC_002695.2	4540945	4541877	+	933	11225
ECs_4498	NC_002695.2	4541887	4542933	+	1047	7140
ECs_4499	NC_002695.2	4542937	4543929	+	993	4083
ECs_4500	NC_002695.2	4543926	4545134	+	1209	6432
ECs_4501	NC_002695.2	4545170	4546312	-	1143	7210
ECs_4502	NC_002695.2	4546321	4547334	-	1014	4018
ECs_4503	NC_002695.2	4547359	4548066	-	708	4028
ECs_4504	NC_002695.2	4548092	4549099	-	1008	4639
ECs_4505	NC_002695.2	4549142	4549939	-	798	3627
ECs_4506	NC_002695.2	4549932	4551056	-	1125	8127
ECs_4507	NC_002695.2	4551053	4552111	-	1059	11917
ECs_4508	NC_002695.2	4552524	4553801	+	1278	12226
ECs_4509	NC_002695.2	4553809	4554288	+	480	2737
ECs_4510	NC_002695.2	4554327	4555136	-	810	3272
ECs_4511	NC_002695.2	4555234	4555401	-	168	56400
ECs_4512	NC_002695.2	4555422	4555658	-	237	212830
ECs_4513	NC_002695.2	4555875	4556543	-	669	6619
ECs_4514	NC_002695.2	4556715	4557935	+	1221	7004
ECs_4515	NC_002695.2	4557913	4558371	+	459	5164
ECs_4516	NC_002695.2	4558478	4559074	+	597	5819
ECs_4517	NC_002695.2	4559111	4559752	-	642	1157
ECs_4518	NC_002695.2	4559818	4560534	-	717	9991
ECs_4519	NC_002695.2	4560661	4561524	+	864	12790
ECs_4520	NC_002695.2	4561745	4562569	+	825	1240
ECs_4521	NC_002695.2	4562861	4563478	+	618	847
ECs_4522	NC_002695.2	4563475	4565157	-	1683	702
ECs_4523	NC_002695.2	4565415	4566038	+	624	17350
ECs_4524	NC_002695.2	4566093	4566368	+	276	20007
ECs_4525	NC_002695.2	4566387	4568495	+	2109	51060
ECs_4526	NC_002695.2	4568535	4569191	+	657	6708
ECs_4527	NC_002695.2	4569197	4571278	+	2082	11092
ECs_4528	NC_002695.2	4571263	4572129	-	867	1965
ECs_4529	NC_002695.2	4572132	4573337	-	1206	4543
ECs_4530	NC_002695.2	4573617	4575008	+	1392	621
ECs_4531	NC_002695.2	4575129	4576838	+	1710	2485
ECs_4532	NC_002695.2	4576891	4579209	-	2319	627
ECs_4533	NC_002695.2	4579219	4580601	-	1383	171
ECs_R0104	NC_002695.2	4580894	4580988	+	95	1667
ECs_4534	NC_002695.2	4581184	4582365	+	1182	6783
ECs_4535	NC_002695.2	4582500	4582814	+	315	1923
ECs_4537	NC_002695.2	4582934	4583680	+	747	2515
ECs_4539	NC_002695.2	4583931	4584305	+	375	406
ECs_4540	NC_002695.2	4584302	4584793	+	492	1116
ECs_4541	NC_002695.2	4584805	4585002	+	198	727
ECs_4542	NC_002695.2	4585087	4585428	+	342	1984
ECs_4545	NC_002695.2	4586205	4586585	+	381	309
ECs_4546	NC_002695.2	4586582	4586929	+	348	349
ECs_4547	NC_002695.2	4586979	4588517	+	1539	3787
ECs_4550	NC_002695.2	4589382	4590128	-	747	68
ECs_4551	NC_002695.2	4590213	4590491	-	279	17
ECs_4552	NC_002695.2	4590497	4590718	-	222	16
ECs_4553	NC_002695.2	4590754	4591161	-	408	109
ECs_4554	NC_002695.2	4591168	4592106	-	939	1017
ECs_4555	NC_002695.2	4592127	4593251	-	1125	158
ECs_4556	NC_002695.2	4593264	4593842	-	579	108
ECs_4557	NC_002695.2	4593901	4594956	-	1056	227
ECs_4558	NC_002695.2	4595099	4596319	+	1221	327
ECs_4559	NC_002695.2	4596583	4599387	-	2805	284
ECs_4560	NC_002695.2	4599447	4599917	-	471	3
ECs_4561	NC_002695.2	4600055	4601731	-	1677	638
ECs_4562	NC_002695.2	4602155	4602766	-	612	123
ECs_4563	NC_002695.2	4603032	4603415	+	384	186
ECs_4564	NC_002695.2	4603613	4604119	-	507	752
ECs_4565	NC_002695.2	4604150	4605067	-	918	301
ECs_4567	NC_002695.2	4605439	4605759	-	321	62
ECs_4568	NC_002695.2	4605819	4607159	-	1341	404
ECs_4569	NC_002695.2	4607143	4609170	-	2028	339
ECs_4570	NC_002695.2	4609167	4609520	-	354	6
ECs_4571	NC_002695.2	4609705	4610004	+	300	52
ECs_4572	NC_002695.2	4610088	4610465	+	378	47
ECs_4573	NC_002695.2	4610468	4611040	+	573	42
ECs_4574	NC_002695.2	4611046	4611501	+	456	17
ECs_4575	NC_002695.2	4611501	4613039	+	1539	132
ECs_4576	NC_002695.2	4613053	4613508	+	456	90
ECs_4577	NC_002695.2	4613892	4614305	-	414	359
ECs_4578	NC_002695.2	4614360	4614731	-	372	894
ECs_4579	NC_002695.2	4614927	4615385	+	459	9
ECs_4580	NC_002695.2	4615382	4616419	-	1038	40
ECs_4581	NC_002695.2	4616412	4617188	-	777	40
ECs_4582	NC_002695.2	4617188	4617457	-	270	18
ECs_4583	NC_002695.2	4617457	4618110	-	654	18
ECs_4584	NC_002695.2	4618115	4618768	-	654	17
ECs_4585	NC_002695.2	4618755	4619354	-	600	24
ECs_4586	NC_002695.2	4619351	4619665	-	315	5
ECs_4587	NC_002695.2	4619678	4619896	-	219	5
ECs_4588	NC_002695.2	4619911	4620282	-	372	20
ECs_4590	NC_002695.2	4621596	4622741	+	1146	145
ECs_4591	NC_002695.2	4622869	4623687	+	819	18
ECs_4592	NC_002695.2	4624081	4624188	-	108	48
ECs_4593	NC_002695.2	4624459	4624665	-	207	10
ECs_4594	NC_002695.2	4624707	4625630	+	924	888
ECs_4595	NC_002695.2	4625634	4626452	-	819	628
ECs_5762	NC_002695.2	4626674	4626967	+	294	338
ECs_4596	NC_002695.2	4627008	4628246	-	1239	3723
ECs_4597	NC_002695.2	4628432	4628785	+	354	314
ECs_4598	NC_002695.2	4628769	4629092	+	324	479
ECs_4599	NC_002695.2	4629208	4629660	-	453	1561
ECs_4602	NC_002695.2	4631221	4632987	+	1767	430
ECs_4603	NC_002695.2	4633033	4634424	-	1392	241
ECs_4604	NC_002695.2	4634562	4635881	-	1320	1412
ECs_4605	NC_002695.2	4635891	4637393	-	1503	4609
ECs_4606	NC_002695.2	4637393	4637983	-	591	2937
ECs_4607	NC_002695.2	4638145	4639248	-	1104	66
ECs_4608	NC_002695.2	4639264	4639578	-	315	7
ECs_4609	NC_002695.2	4639856	4640338	-	483	14
ECs_4610	NC_002695.2	4640486	4641139	-	654	29
ECs_4611	NC_002695.2	4641402	4641692	-	291	92
ECs_4612	NC_002695.2	4641696	4643384	-	1689	603
ECs_4613	NC_002695.2	4643490	4643588	-	99	348
ECs_5763	NC_002695.2	4644153	4644242	+	90	6447
ECs_4614	NC_002695.2	4644522	4645706	+	1185	2481
ECs_4615	NC_002695.2	4645714	4646211	-	498	315
ECs_4616	NC_002695.2	4646208	4646570	-	363	239
ECs_4617	NC_002695.2	4646560	4646907	-	348	470
ECs_4618	NC_002695.2	4647016	4647465	+	450	222
ECs_4619	NC_002695.2	4647512	4649005	-	1494	312
ECs_4620	NC_002695.2	4649002	4650717	-	1716	242
ECs_4621	NC_002695.2	4650884	4651777	+	894	70
ECs_4622	NC_002695.2	4651774	4653096	-	1323	536
ECs_4623	NC_002695.2	4653096	4654712	-	1617	160
ECs_4624	NC_002695.2	4655008	4655724	+	717	68
ECs_4625	NC_002695.2	4655721	4657382	-	1662	1485
ECs_4626	NC_002695.2	4657578	4658006	-	429	1411
ECs_4627	NC_002695.2	4658118	4658531	-	414	1784
ECs_4628	NC_002695.2	4658909	4659169	+	261	1229
ECs_4629	NC_002695.2	4659171	4660385	-	1215	2825
ECs_4630	NC_002695.2	4660486	4661550	+	1065	407
ECs_4631	NC_002695.2	4661796	4662452	+	657	1548
ECs_4632	NC_002695.2	4662498	4663310	-	813	2796
ECs_4633	NC_002695.2	4663425	4663823	-	399	917
ECs_4634	NC_002695.2	4664063	4666477	-	2415	33979
ECs_4635	NC_002695.2	4666506	4667579	-	1074	6930
ECs_4636	NC_002695.2	4667579	4668679	-	1101	18598
ECs_4637	NC_002695.2	4668684	4670087	-	1404	34342
ECs_4638	NC_002695.2	4670694	4670834	+	141	70277
ECs_4639	NC_002695.2	4670884	4671210	+	327	62613
ECs_4640	NC_002695.2	4671434	4673080	+	1647	119346
ECs_4641	NC_002695.2	4673186	4674550	+	1365	9042
ECs_4644	NC_002695.2	4677269	4677343	+	75	2
ECs_4645	NC_002695.2	4677564	4678979	+	1416	91
ECs_4646	NC_002695.2	4679070	4680317	+	1248	152
ECs_4647	NC_002695.2	4680449	4681624	+	1176	1218
ECs_4648	NC_002695.2	4681599	4682558	+	960	1185
ECs_4649	NC_002695.2	4682715	4683464	+	750	2666
ECs_4650	NC_002695.2	4683486	4684052	+	567	1828
ECs_4651	NC_002695.2	4684106	4685443	-	1338	12020
ECs_4652	NC_002695.2	4685609	4686274	+	666	1346
ECs_4653	NC_002695.2	4686411	4688819	-	2409	239
ECs_4658	NC_002695.2	4693127	4693261	-	135	21
ECs_4660	NC_002695.2	4693686	4694411	-	726	1826
ECs_4661	NC_002695.2	4694426	4695199	-	774	1766
ECs_4662	NC_002695.2	4695382	4696272	-	891	1373
ECs_4663	NC_002695.2	4696272	4697231	-	960	1534
ECs_4664	NC_002695.2	4697318	4698358	-	1041	3714
ECs_4665	NC_002695.2	4698570	4699652	-	1083	369
ECs_4666	NC_002695.2	4699680	4700750	-	1071	277
ECs_4667	NC_002695.2	4700762	4703296	-	2535	617
ECs_4670	NC_002695.2	4704107	4704709	-	603	121
ECs_4671	NC_002695.2	4705409	4707238	-	1830	13920
ECs_4672	NC_002695.2	4707400	4708770	-	1371	23745
ECs_4673	NC_002695.2	4709122	4709541	-	420	18035
ECs_4674	NC_002695.2	4709562	4710944	-	1383	56056
ECs_4675	NC_002695.2	4710971	4711834	-	864	30986
ECs_4676	NC_002695.2	4711885	4713426	-	1542	97210
ECs_4677	NC_002695.2	4713439	4713972	-	534	31323
ECs_4678	NC_002695.2	4713987	4714457	-	471	40082
ECs_4679	NC_002695.2	4714519	4714758	-	240	22249
ECs_4680	NC_002695.2	4714805	4715620	-	816	41960
ECs_4681	NC_002695.2	4715629	4716009	-	381	10348
ECs_4682	NC_002695.2	4716626	4717249	-	624	5925
ECs_4683	NC_002695.2	4717313	4719202	-	1890	22642
ECs_4684	NC_002695.2	4719581	4720024	-	444	13645
ECs_4685	NC_002695.2	4720114	4720572	-	459	392
ECs_4686	NC_002695.2	4720724	4721716	+	993	398
ECs_4687	NC_002695.2	4721721	4723172	-	1452	2182
ECs_4688	NC_002695.2	4723166	4724662	-	1497	2273
ECs_4689	NC_002695.2	4724885	4726753	+	1869	4054
ECs_4690	NC_002695.2	4726920	4727339	+	420	284
ECs_4691	NC_002695.2	4727347	4728852	+	1506	331
ECs_4692	NC_002695.2	4728857	4729822	+	966	1041
ECs_4693	NC_002695.2	4729847	4730737	+	891	2942
ECs_4694	NC_002695.2	4730863	4731792	+	930	958
ECs_4695	NC_002695.2	4731796	4732788	+	993	940
ECs_4696	NC_002695.2	4732754	4734181	-	1428	1731
ECs_4697	NC_002695.2	4734204	4734896	-	693	2629
ECs_R0011	NC_002695.2	4735380	4736917	+	1538	4317
ECs_R0105	NC_002695.2	4737004	4737079	+	76	7066
ECs_R0012	NC_002695.2	4737275	4740176	+	2902	2238
ECs_R0013	NC_002695.2	4740274	4740384	+	111	7
ECs_R0106	NC_002695.2	4740442	4740518	+	77	1802
ECs_R0107	NC_002695.2	4740527	4740602	+	76	128
ECs_4698	NC_002695.2	4740698	4741537	-	840	3481
ECs_4699	NC_002695.2	4741656	4741994	+	339	13221
ECs_4700	NC_002695.2	4742019	4743539	-	1521	4838
ECs_4701	NC_002695.2	4743892	4743990	+	99	512
ECs_4702	NC_002695.2	4744130	4745776	+	1647	1564
ECs_4703	NC_002695.2	4745773	4746036	+	264	35
ECs_4704	NC_002695.2	4746056	4746985	+	930	565
ECs_4705	NC_002695.2	4747050	4748900	+	1851	659
ECs_4706	NC_002695.2	4748903	4750447	+	1545	1911
ECs_4707	NC_002695.2	4750499	4751392	-	894	742
ECs_4708	NC_002695.2	4751542	4753017	+	1476	3020
ECs_4709	NC_002695.2	4753063	4753344	-	282	6291
ECs_4710	NC_002695.2	4753543	4753992	-	450	437
ECs_4711	NC_002695.2	4754209	4756230	+	2022	5442
ECs_4712	NC_002695.2	4756277	4757761	-	1485	31810
ECs_4713	NC_002695.2	4757897	4759162	-	1266	35588
ECs_4714	NC_002695.2	4759293	4759622	+	330	32748
ECs_4715	NC_002695.2	4759763	4759864	+	102	23323
ECs_4716	NC_002695.2	4759949	4761208	+	1260	151049
ECs_5764	NC_002695.2	4761218	4761436	+	219	2947
ECs_4717	NC_002695.2	4761448	4762551	+	1104	23910
ECs_4718	NC_002695.2	4762563	4763609	+	1047	12852
ECs_4719	NC_002695.2	4763665	4764795	+	1131	9653
ECs_4720	NC_002695.2	4764792	4766054	+	1263	12547
ECs_4721	NC_002695.2	4766054	4767121	+	1068	10384
ECs_4722	NC_002695.2	4767140	4768021	+	882	7583
ECs_4723	NC_002695.2	4767999	4768673	+	675	3920
ECs_4724	NC_002695.2	4768678	4769808	+	1131	4872
ECs_4725	NC_002695.2	4769810	4771060	+	1251	3809
ECs_4726	NC_002695.2	4771057	4772136	+	1080	3927
ECs_4727	NC_002695.2	4772133	4773485	+	1353	2249
ECs_4728	NC_002695.2	4773488	4774228	+	741	1381
ECs_4729	NC_002695.2	4774419	4775804	+	1386	5312
ECs_R0108	NC_002695.2	4775907	4775983	+	77	14323
ECs_R0109	NC_002695.2	4776042	4776117	+	76	12553
ECs_R0110	NC_002695.2	4776138	4776224	+	87	10401
ECs_R0111	NC_002695.2	4776267	4776341	+	75	6734
ECs_R0112	NC_002695.2	4776364	4776450	+	87	12575
ECs_R0113	NC_002695.2	4776493	4776569	+	77	1734
ECs_4730	NC_002695.2	4776716	4777951	+	1236	2572
ECs_4731	NC_002695.2	4778119	4779774	-	1656	784
ECs_4732	NC_002695.2	4780453	4781649	-	1197	7677
ECs_4733	NC_002695.2	4781652	4782851	-	1200	5287
ECs_4734	NC_002695.2	4782873	4783613	-	741	2698
ECs_4735	NC_002695.2	4783610	4784572	-	963	7334
ECs_4736	NC_002695.2	4784938	4787484	+	2547	28386
ECs_4738	NC_002695.2	4787524	4787844	-	321	1867
ECs_5765	NC_002695.2	4788307	4788510	+	204	896
ECs_4739	NC_002695.2	4788547	4789371	+	825	1838
ECs_4740	NC_002695.2	4789368	4790075	+	708	952
ECs_4741	NC_002695.2	4790072	4790968	+	897	1862
ECs_4742	NC_002695.2	4790968	4791684	+	717	1145
ECs_4743	NC_002695.2	4791768	4793930	+	2163	9239
ECs_4744	NC_002695.2	4793975	4794877	-	903	445
ECs_4745	NC_002695.2	4794960	4795724	-	765	170
ECs_4746	NC_002695.2	4796094	4797044	+	951	5238
ECs_5766	NC_002695.2	4797086	4797577	-	492	91
ECs_4747	NC_002695.2	4797574	4798422	-	849	65
ECs_4748	NC_002695.2	4799382	4799681	+	300	14
ECs_4749	NC_002695.2	4799728	4800615	-	888	2210
ECs_4750	NC_002695.2	4800667	4801134	-	468	380
ECs_4751	NC_002695.2	4801299	4802168	+	870	8332
ECs_4752	NC_002695.2	4802295	4804130	+	1836	12473
ECs_4753	NC_002695.2	4804194	4804814	+	621	2803
ECs_4754	NC_002695.2	4804876	4805496	-	621	1736
ECs_4755	NC_002695.2	4805607	4806629	+	1023	5014
ECs_4756	NC_002695.2	4806637	4807437	+	801	2283
ECs_4757	NC_002695.2	4807513	4808412	+	900	892
ECs_4758	NC_002695.2	4808300	4809253	-	954	237
ECs_4759	NC_002695.2	4809489	4811750	+	2262	3019
ECs_4760	NC_002695.2	4811790	4812605	-	816	222
ECs_4761	NC_002695.2	4812867	4813628	+	762	1785
ECs_4762	NC_002695.2	4813769	4815196	+	1428	1687
ECs_4763	NC_002695.2	4815291	4816046	+	756	9417
ECs_4764	NC_002695.2	4816060	4816665	+	606	5168
ECs_4765	NC_002695.2	4816662	4818302	+	1641	10695
ECs_4766	NC_002695.2	4818381	4818650	+	270	8604
ECs_4767	NC_002695.2	4818654	4819169	+	516	12167
ECs_4768	NC_002695.2	4819172	4819948	+	777	11786
ECs_4769	NC_002695.2	4819990	4820772	+	783	3564
ECs_4770	NC_002695.2	4820769	4821257	-	489	4429
ECs_4771	NC_002695.2	4821424	4822917	+	1494	9635
ECs_4772	NC_002695.2	4822963	4823664	+	702	2466
ECs_4773	NC_002695.2	4823856	4825019	-	1164	602
ECs_4774	NC_002695.2	4825029	4827218	-	2190	419
ECs_4775	NC_002695.2	4827408	4828739	+	1332	7410
ECs_4776	NC_002695.2	4828739	4829353	+	615	1669
ECs_4777	NC_002695.2	4829392	4830843	+	1452	5386
ECs_4778	NC_002695.2	4830855	4831400	+	546	1356
ECs_R0014	NC_002695.2	4831784	4833321	+	1538	1332
ECs_R0114	NC_002695.2	4833391	4833467	+	77	2618
ECs_R0115	NC_002695.2	4833510	4833585	+	76	1734
ECs_R0015	NC_002695.2	4833771	4836672	+	2902	2144
ECs_R0016	NC_002695.2	4836770	4836880	+	111	8
ECs_4779	NC_002695.2	4836985	4837512	-	528	361
ECs_4780	NC_002695.2	4837494	4838078	-	585	757
ECs_4781	NC_002695.2	4838148	4838417	+	270	1245
ECs_4782	NC_002695.2	4838494	4839480	+	987	8567
ECs_4783	NC_002695.2	4839497	4840123	+	627	6457
ECs_4784	NC_002695.2	4840278	4841708	+	1431	1046
ECs_4785	NC_002695.2	4841749	4842681	-	933	2400
ECs_4786	NC_002695.2	4843045	4845831	+	2787	11034
ECs_4787	NC_002695.2	4846213	4846845	-	633	7274
ECs_4788	NC_002695.2	4847427	4847933	+	507	10896
ECs_4789	NC_002695.2	4848122	4849495	+	1374	8929
ECs_4790	NC_002695.2	4849907	4851316	-	1410	2381
ECs_4791	NC_002695.2	4851328	4852377	-	1050	1604
ECs_4792	NC_002695.2	4852551	4853960	-	1410	30111
ECs_4793	NC_002695.2	4854333	4856156	+	1824	404458
ECs_4794	NC_002695.2	4856373	4857083	+	711	446
ECs_4795	NC_002695.2	4857091	4858071	+	981	346
ECs_4796	NC_002695.2	4858173	4859438	+	1266	134
ECs_4797	NC_002695.2	4859529	4860287	-	759	21
ECs_4798	NC_002695.2	4860288	4861691	-	1404	153
ECs_4799	NC_002695.2	4861734	4863119	-	1386	99
ECs_4800	NC_002695.2	4863165	4865201	-	2037	147
ECs_4801	NC_002695.2	4865309	4866184	-	876	36
ECs_4802	NC_002695.2	4866245	4867147	-	903	54
ECs_4803	NC_002695.2	4867214	4868455	-	1242	190
ECs_4804	NC_002695.2	4868471	4869349	-	879	116
ECs_4805	NC_002695.2	4869373	4870269	-	897	52
ECs_4806	NC_002695.2	4870437	4871333	+	897	56
ECs_4807	NC_002695.2	4871367	4872152	+	786	806
ECs_4808	NC_002695.2	4872251	4872850	+	600	719
ECs_4809	NC_002695.2	4872844	4873716	+	873	436
ECs_4810	NC_002695.2	4873713	4874150	+	438	715
ECs_4811	NC_002695.2	4874195	4875136	+	942	1403
ECs_4812	NC_002695.2	4875547	4876440	+	894	60
ECs_4813	NC_002695.2	4876447	4877361	+	915	81
ECs_4815	NC_002695.2	4878055	4878273	+	219	7
ECs_4816	NC_002695.2	4878490	4878732	+	243	82
ECs_4817	NC_002695.2	4879062	4879991	-	930	10021
ECs_4818	NC_002695.2	4879988	4880623	-	636	4838
ECs_4819	NC_002695.2	4880620	4881522	-	903	6519
ECs_4820	NC_002695.2	4881535	4884585	-	3051	30034
ECs_4821	NC_002695.2	4884779	4885612	+	834	3357
ECs_4822	NC_002695.2	4885765	4886820	+	1056	159
ECs_4823	NC_002695.2	4886870	4888618	-	1749	420
ECs_4824	NC_002695.2	4888618	4889688	-	1071	191
ECs_4825	NC_002695.2	4889678	4891117	-	1440	109
ECs_4826	NC_002695.2	4891128	4891574	-	447	11
ECs_4827	NC_002695.2	4892052	4893446	+	1395	99
ECs_4828	NC_002695.2	4893487	4893801	-	315	30
ECs_4829	NC_002695.2	4893811	4894635	-	825	297
ECs_4830	NC_002695.2	4894810	4896069	-	1260	91
ECs_4831	NC_002695.2	4896066	4897535	-	1470	92
ECs_4832	NC_002695.2	4897823	4898659	+	837	94
ECs_4833	NC_002695.2	4898643	4899581	+	939	323
ECs_4834	NC_002695.2	4900897	4901517	+	621	21079
ECs_4835	NC_002695.2	4901777	4902760	+	984	3595
ECs_4836	NC_002695.2	4902909	4903583	+	675	2107
ECs_4837	NC_002695.2	4903689	4905062	-	1374	4646
ECs_4838	NC_002695.2	4905059	4905757	-	699	2989
ECs_4839	NC_002695.2	4905907	4906407	+	501	19586
ECs_4840	NC_002695.2	4906556	4907458	+	903	3097
ECs_4841	NC_002695.2	4907639	4908601	+	963	17003
ECs_4842	NC_002695.2	4908920	4909909	+	990	998
ECs_4843	NC_002695.2	4910016	4910771	+	756	1262
ECs_4844	NC_002695.2	4910826	4911593	-	768	24714
ECs_4845	NC_002695.2	4911701	4912300	-	600	1048
ECs_4846	NC_002695.2	4912401	4912841	+	441	414
ECs_4847	NC_002695.2	4913053	4913352	+	300	420
ECs_4848	NC_002695.2	4913379	4913807	+	429	746
ECs_4849	NC_002695.2	4913812	4914558	-	747	2757
ECs_4850	NC_002695.2	4914655	4915665	-	1011	4753
ECs_4851	NC_002695.2	4915895	4917403	-	1509	5086
ECs_4852	NC_002695.2	4917426	4918271	-	846	862
ECs_4853	NC_002695.2	4918703	4918942	+	240	3487
ECs_4854	NC_002695.2	4918981	4919607	-	627	245
ECs_4855	NC_002695.2	4919730	4920404	-	675	99
ECs_4856	NC_002695.2	4920464	4920949	-	486	4711
ECs_4857	NC_002695.2	4921042	4921968	-	927	823
ECs_4858	NC_002695.2	4922035	4923366	-	1332	11729
ECs_4859	NC_002695.2	4923376	4923906	-	531	3520
ECs_4860	NC_002695.2	4923999	4924853	-	855	4797
ECs_4861	NC_002695.2	4925050	4926075	-	1026	1465
ECs_4862	NC_002695.2	4926231	4928429	-	2199	8046
ECs_4863	NC_002695.2	4928632	4928844	+	213	128385
ECs_4864	NC_002695.2	4929004	4933188	+	4185	5860
ECs_5768	NC_002695.2	4933190	4933426	+	237	59
ECs_5769	NC_002695.2	4933479	4933757	+	279	333
ECs_4866	NC_002695.2	4934419	4935027	-	609	845
ECs_4867	NC_002695.2	4935087	4935404	-	318	2629
ECs_4868	NC_002695.2	4935681	4936841	+	1161	774
ECs_4869	NC_002695.2	4936844	4939276	+	2433	3234
ECs_4870	NC_002695.2	4939625	4940515	+	891	631
ECs_4871	NC_002695.2	4940844	4943024	+	2181	2020
ECs_4872	NC_002695.2	4943118	4944023	+	906	1979
ECs_4873	NC_002695.2	4944050	4944667	-	618	379
ECs_4874	NC_002695.2	4944941	4946044	-	1104	302
ECs_4875	NC_002695.2	4946055	4946717	-	663	94
ECs_4877	NC_002695.2	4946729	4949230	-	2502	227
ECs_4879	NC_002695.2	4950633	4950953	+	321	19
ECs_4880	NC_002695.2	4951004	4953301	+	2298	604
ECs_4881	NC_002695.2	4953267	4954145	+	879	165
ECs_4882	NC_002695.2	4954147	4954488	+	342	60
ECs_4883	NC_002695.2	4954475	4955326	-	852	546
ECs_4884	NC_002695.2	4955541	4957274	-	1734	29112
ECs_4885	NC_002695.2	4957457	4960108	-	2652	5302
ECs_4886	NC_002695.2	4960460	4961611	-	1152	1467
ECs_4887	NC_002695.2	4961765	4962769	+	1005	428
ECs_4888	NC_002695.2	4962780	4963553	+	774	186
ECs_4889	NC_002695.2	4963614	4964987	+	1374	1080
ECs_4890	NC_002695.2	4965254	4966171	+	918	8269
ECs_4891	NC_002695.2	4966154	4967554	-	1401	6434
ECs_4892	NC_002695.2	4967884	4969050	+	1167	104
ECs_4893	NC_002695.2	4969093	4970409	+	1317	466
ECs_4894	NC_002695.2	4970459	4971163	+	705	4732
ECs_4895	NC_002695.2	4971163	4971522	+	360	2812
ECs_4896	NC_002695.2	4971562	4972662	-	1101	7777
ECs_4897	NC_002695.2	4973031	4974875	+	1845	3403
ECs_4898	NC_002695.2	4974820	4975677	+	858	2731
ECs_R0017	NC_002695.2	4976057	4977594	+	1538	1272
ECs_R0116	NC_002695.2	4977681	4977756	+	76	6822
ECs_R0018	NC_002695.2	4977952	4980853	+	2902	2329
ECs_R0019	NC_002695.2	4980951	4981061	+	111	4
ECs_4899	NC_002695.2	4981201	4982229	+	1029	4867
ECs_4900	NC_002695.2	4982226	4983191	+	966	3979
ECs_4901	NC_002695.2	4983220	4984146	-	927	9398
ECs_R0117	NC_002695.2	4984532	4984607	+	76	338
ECs_R0118	NC_002695.2	4984616	4984700	+	85	13851
ECs_R0119	NC_002695.2	4984817	4984891	+	75	8239
ECs_R0120	NC_002695.2	4984898	4984973	+	76	4607
ECs_4903	NC_002695.2	4985088	4986272	+	1185	287665
ECs_4904	NC_002695.2	4986502	4986885	+	384	41404
ECs_4905	NC_002695.2	4986887	4987432	+	546	49629
ECs_4906	NC_002695.2	4987591	4988019	+	429	224194
ECs_4907	NC_002695.2	4988023	4988727	+	705	368247
ECs_4908	NC_002695.2	4989019	4989516	+	498	591678
ECs_4909	NC_002695.2	4989583	4989948	+	366	467521
ECs_4910	NC_002695.2	4990268	4994296	+	4029	270951
ECs_4911	NC_002695.2	4994373	4998596	+	4224	422052
ECs_4912	NC_002695.2	4998809	4999252	+	444	1477
ECs_4913	NC_002695.2	4999687	5000820	-	1134	10132
ECs_4914	NC_002695.2	5000817	5001587	-	771	4915
ECs_5771	NC_002695.2	5001589	5001789	-	201	825
ECs_4915	NC_002695.2	5001773	5002528	-	756	4197
ECs_4916	NC_002695.2	5002521	5003156	-	636	3318
ECs_4917	NC_002695.2	5003156	5005051	-	1896	12117
ECs_4918	NC_002695.2	5005284	5005760	-	477	1673
ECs_4919	NC_002695.2	5005855	5006628	+	774	2742
ECs_4920	NC_002695.2	5006668	5007732	+	1065	6869
ECs_4921	NC_002695.2	5007742	5008413	+	672	2405
ECs_4922	NC_002695.2	5008456	5009046	+	591	6527
ECs_4923	NC_002695.2	5009233	5009505	+	273	27345
ECs_4924	NC_002695.2	5009578	5010213	+	636	3064
ECs_4925	NC_002695.2	5010215	5010640	-	426	109
ECs_4926	NC_002695.2	5010878	5012254	+	1377	313
ECs_4927	NC_002695.2	5012251	5013576	+	1326	522
ECs_4928	NC_002695.2	5013573	5014862	-	1290	1724
ECs_4929	NC_002695.2	5014874	5016463	-	1590	1858
ECs_R0020	NC_002695.2	5017083	5018620	+	1538	1430
ECs_R0121	NC_002695.2	5018707	5018782	+	76	6724
ECs_R0021	NC_002695.2	5018978	5021879	+	2902	2311
ECs_R0022	NC_002695.2	5021977	5022087	+	111	4
ECs_4930	NC_002695.2	5022207	5022650	-	444	210
ECs_4931	NC_002695.2	5022807	5023736	+	930	752
ECs_4932	NC_002695.2	5024005	5025606	+	1602	675
